"movieID"	"title"	"date"	"IMDbURL"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
1316	"Horse Whisperer, The (1998)"	"25-Dec-1997"	"http://us.imdb.com/M/title-exact?imdb-title-119314"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	2.71	1.7	5	1	3
1317	"Journey of August King, The (1995)"	"22-Mar-1996"	"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	1.41	4	1	1.5
1318	"Catwalk (1995)"	"07-Jun-1996"	"http://us.imdb.com/Title?Catwalk+(1995/I)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1.33	0.58	2	1	1
1319	"Neon Bible, The (1995)"	"01-Mar-1996"	"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1.75	0.96	3	1	1.5
1320	"Homage (1995)"	"03-May-1996"	"http://us.imdb.com/M/title-exact?Homage%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1321	"Open Season (1996)"	"10-May-1996"	"http://us.imdb.com/Title?Open+Season+(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.5	2.12	4	1	2.5
1322	"Metisse (Café au Lait) (1993)"	"01-Jan-1993"	"http://us.imdb.com/Title?M%E9tisse+(1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2.33	0.82	3	1	2.5
1323	"Wooden Man's Bride, The (Wu Kui) (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2.67	1.53	4	1	3
1324	"Loaded (1994)"	"12-Apr-1996"	"http://us.imdb.com/M/title-exact?Loaded%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	2.4	1.14	4	1	2
1325	"August (1996)"	"12-Apr-1996"	"http://us.imdb.com/M/title-exact?August%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1326	"Boys (1996)"	"10-May-1996"	"http://us.imdb.com/M/title-exact?Boys%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.33	1.21	4	1	4
1327	"Captives (1994)"	"16-Sep-1994"	"http://us.imdb.com/Title?Captives+(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2.33	1.53	4	1	2
1328	"Of Love and Shadows (1994)"	"10-May-1996"	"http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.17	1.33	4	1	4
1329	"Low Life, The (1994)"	"10-May-1996"	"http://us.imdb.com/Title?Low+Life,+The+(1994/I)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1330	"An Unforgettable Summer (1994)"	"01-Jan-1994"	"http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.5	1	3	1	3
1331	"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	3	1.41	4	1	3.5
1332	"My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1.41	3	1	2
1333	"Midnight Dancers (Sibak) (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Sibak%20(1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2.8	1.1	4	1	3
1334	"Somebody to Love (1994)"	"14-Jun-1996"	"http://us.imdb.com/Title?Somebody+to+Love+(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1
1335	"American Buffalo (1996)"	"13-Sep-1996"	"http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	2.64	1.12	4	1	3
1336	"Kazaam (1996)"	"17-Jul-1996"	"http://us.imdb.com/M/title-exact?Kazaam%20(1996)"	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	10	1.8	0.92	3	1	1.5
1337	"Larger Than Life (1996)"	"01-Nov-1996"	"http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2.33	1	3	1	3
1338	"Two Deaths (1995)"	"09-Aug-1996"	"http://us.imdb.com/Title?Two+Deaths+(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.25	1.5	4	1	2
1339	"Stefano Quantestorie (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1340	"Crude Oasis, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	NA	1	1	1
1341	"Hedd Wyn (1992)"	"01-Jan-1992"	"http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1342	"Convent, The (Convento, O) (1995)"	"14-Jun-1996"	"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2.5	2.12	4	1	2.5
1343	"Lotto Land (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1344	"Story of Xinghua, The (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.2	1.48	5	1	3
1345	"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1.41	3	1	2
1346	"Dingo (1992)"	"01-Jan-1992"	"http://us.imdb.com/M/title-exact?Dingo%20(1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2.4	1.34	4	1	3
1347	"Ballad of Narayama, The (Narayama Bushiko) (1958)"	"01-Jan-1958"	"http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.71	5	1	2.5
1348	"Every Other Weekend (1990)"	"01-Jan-1990"	"http://us.imdb.com/Title?Un+week-end+sur+deux+(1990)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1349	"Mille bolle blu (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1350	"Crows and Sparrows (1949)"	"01-Jan-1949"	"http://us.imdb.com/Title?Wuya+yu+maque+(1949)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1.5	0.71	2	1	1.5
1351	"Lover's Knot (1996)"	"12-Jul-1996"	"http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	1	2
1352	"Shadow of Angels (Schatten der Engel) (1976)"	"01-Jan-1976"	"http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1353	"1-900 (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?06%20(1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	2.6	1.52	4	1	3
1354	"Venice/Venice (1992)"	"01-Jan-1992"	"http://us.imdb.com/M/title-exact?Venice/Venice%20(1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1
1355	"Infinity (1996)"	"04-Oct-1996"	"http://us.imdb.com/M/title-exact?Infinity%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	2.67	1.86	5	1	2.5
1356	"Ed's Next Move (1996)"	"04-Oct-1996"	"http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.67	1.53	4	1	3
1357	"For the Moment (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	2.67	2.08	5	1	2
1358	"The Deadly Cure (1996)"	"16-Sep-1996"	""	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2.83	5	1	3
1359	"Boys in Venice (1996)"	"24-Sep-1996"	""	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1
1360	"Sexual Life of the Belgians, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.5	0.71	2	1	1.5
1361	"Search for One-eye Jimmy, The (1996)"	"01-Jan-1996"	"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2.67	1.53	4	1	3
1362	"American Strays (1996)"	"13-Sep-1996"	"http://us.imdb.com/M/title-exact?American%20Strays%20(1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1.41	3	1	2
1363	"Leopard Son, The (1996)"	"27-Sep-1996"	"http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1364	"Bird of Prey (1996)"	"04-Oct-1996"	"http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1365	"Johnny 100 Pesos (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1.5	0.71	2	1	1.5
1366	"JLG/JLG - autoportrait de décembre (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29"	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1367	"Faust (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Faust%20%281994%29"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4.2	1.3	5	2	5
1368	"Mina Tannenbaum (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.67	1.75	5	1	4.5
1369	"Forbidden Christ, The (Cristo proibito, Il) (1950)"	"01-Jan-1950"	"http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.26	4	1	3
1370	"I Can't Sleep (J'ai pas sommeil) (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3	2.67	1.53	4	1	3
1371	"Machine, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1.5	0.71	2	1	1.5
1372	"Stranger, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/Title?Stranger,+The+(1994/II)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1.73	4	1	4
1373	"Good Morning (1971)"	"4-Feb-1971"	"http://us.imdb.com/M/title-exact?Good%20Morning%20(1971)"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
1374	"Falling in Love Again (1980)"	"01-Jan-1980"	"http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1
1375	"Cement Garden, The (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	3.6	1.26	5	1	3.5
1376	"Meet Wally Sparks (1997)"	"31-Jan-1997"	"http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2.14	1.07	4	1	2
1377	"Hotel de Love (1996)"	"07-Feb-1997"	"http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3.25	1.71	5	1	3.5
1378	"Rhyme & Reason (1997)"	"05-Mar-1997"	"http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	2.2	0.84	3	1	2
1379	"Love and Other Catastrophes (1996)"	"28-Mar-1997"	"http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	2.86	0.9	4	1	3
1380	"Hollow Reed (1996)"	"02-May-1997"	"http://us.imdb.com/Title?Hollow+Reed+(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	2.33	1.03	4	1	2
1381	"Losing Chase (1996)"	"01-Jan-1996"	"http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	3.25	0.89	5	2	3
1382	"Bonheur, Le (1965)"	"16-May-1997"	"http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	1.15	3	1	2
1383	"Second Jungle Book: Mowgli & Baloo, The (1997)"	"16-May-1997"	"http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29"	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1.26	4	1	1.5
1384	"Squeeze (1996)"	"13-Jun-1997"	"http://us.imdb.com/M/title-exact?Squeeze%20%281996%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1.67	1.15	3	1	1
1385	"Roseanna's Grave (For Roseanna) (1997)"	"20-Jun-1997"	"http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5	2.8	1.3	4	1	3
1386	"Tetsuo II: Body Hammer (1992)"	"20-Jun-1997"	"http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	2.67	1.37	4	1	3
1387	"Fall (1997)"	"27-Jun-1997"	"http://us.imdb.com/M/title-exact?Fall+(1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	1	3	1	2
1388	"Gabbeh (1996)"	"27-Jun-1997"	"http://us.imdb.com/M/title-exact?Gabbeh+(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.33	1.37	5	1	3.5
1389	"Mondo (1996)"	"27-Jun-1997"	"http://us.imdb.com/M/title-exact?Mondo+(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	2	5	1	3
1390	"Innocent Sleep, The (1995)"	"27-Jun-1997"	"http://us.imdb.com/M/title-exact?Innocent+Sleep%2C+The+(1995)"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1.41	3	1	2
1391	"For Ever Mozart (1996)"	"04-Jul-1997"	"http://us.imdb.com/M/title-exact?For+Ever+Mozart+(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1.73	4	1	1
1392	"Locusts, The (1997)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?Locusts%2C+The+(1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2	1.41	4	1	1
1393	"Stag (1997)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?Stag+(1997)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	2.11	0.78	3	1	2
1394	"Swept from the Sea (1997)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?Swept+from+the+Sea+(1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	2.43	1.81	5	1	1
1395	"Hurricane Streets (1998)"	"01-Jan-1998"	"http://us.imdb.com/Title?Hurricane+Streets+(1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	2.43	1.62	5	1	2
1396	"Stonewall (1995)"	"26-Jul-1996"	"http://us.imdb.com/M/title-exact?Stonewall%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4.2	0.45	5	4	4
1397	"Of Human Bondage (1934)"	"01-Jan-1934"	"http://us.imdb.com/M/title-exact?Of%20Human%20Bondage%20(1934)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	3.2	1.3	4	1	4
1398	"Anna (1996)"	"13-Nov-1996"	"http://us.imdb.com/M/title-exact?Anna%20(1996)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4.5	0.71	5	4	4.5
1399	"Stranger in the House (1997)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?imdb-title-120222"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	2.43	0.98	4	1	2
1400	"Picture Bride (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Picture%20Bride%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	10	3.1	1.1	5	1	3
1401	"M. Butterfly (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	3.22	1.17	5	1	3
1402	"Ciao, Professore! (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Io%20speriamo%20che%20me%20la%20cavo%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.5	4	1	3
1403	"Caro Diario (Dear Diary) (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Caro%20diario%20(1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.26	4	1	3
1404	"Withnail and I (1987)"	"01-Jan-1987"	"http://us.imdb.com/M/title-exact?Withnail%20and%20I%20(1987)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3.23	1.3	5	1	3
1405	"Boy's Life 2 (1997)"	"07-Mar-1997"	"http://us.imdb.com/M/title-exact?Boy%27s%20Life%202%20(1997)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3.33	1.63	5	1	3.5
1406	"When Night Is Falling (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?When%20Night%20is%20Falling%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	3.4	0.55	4	3	3
1407	"Specialist, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2.25	0.79	3	1	2
1408	"Gordy (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Gordy%20(1995)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	1
1409	"Swan Princess, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Swan%20Princess,%20The%20(1994)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2.86	1.21	4	1	3
1410	"Harlem (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Harlem%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2.75	1.71	5	1	2.5
1411	"Barbarella (1968)"	"01-Jan-1968"	"http://us.imdb.com/M/title-exact?Barbarella%20(1968)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	28	2.57	1.1	4	1	3
1412	"Land Before Time III: The Time of the Great Giving (1995) (V)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Land%20Before%20Time%20III%3A%20The%20Time%20of%20the%20Great%20Giving%20%281995%29%20%28V%29"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.67	0.82	3	1	1.5
1413	"Street Fighter (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Street%20Fighter%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2.75	1.28	5	1	2.5
1414	"Coldblooded (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Coldblooded%20(1995)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	NA	2	2	2
1415	"Next Karate Kid, The (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Next%20Karate%20Kid,%20The%20(1994)"	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2.44	1.13	4	1	2
1416	"No Escape (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?No%20Escape%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	2.4	0.55	3	2	2
1417	"Turning, The (1992)"	"02-May-1997"	"http://us.imdb.com/M/title-exact?Turning%2C%20The%20%281992%29"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2.5	0.71	3	2	2.5
1418	"Joy Luck Club, The (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Joy+Luck+Club%2C+The+(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3.67	0.58	4	3	4
1419	"Highlander III: The Sorcerer (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?Highlander%20III:%20The%20Sorcerer%20(1994)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	2.12	1.09	5	1	2
1420	"Gilligan's Island: The Movie (1998)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?imdb-title-119195"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1.33	0.58	2	1	1
1421	"My Crazy Life (Mi vida loca) (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Mi%20vida%20loca%20(1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3.18	1.17	5	1	3
1422	"Suture (1993)"	"01-Jan-1993"	"http://us.imdb.com/M/title-exact?Suture%20(1993)"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	4	2.25	0.96	3	1	2.5
1423	"Walking Dead, The (1995)"	"01-Jan-1995"	"http://us.imdb.com/M/title-exact?Walking%20Dead,%20The%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	2.25	0.96	3	1	2.5
1424	"I Like It Like That (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?I%20Like%20It%20Like%20That%20(1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	3	2.33	1.15	3	1	3
1425	"I'll Do Anything (1994)"	"01-Jan-1994"	"http://us.imdb.com/M/title-exact?I'll%20Do%20Anything%20(1994)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	10	2.6	1.17	4	1	2.5
1426	"Grace of My Heart (1996)"	"13-Sep-1996"	"http://us.imdb.com/M/title-exact?Grace%20of%20My%20Heart%20(1996)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	8	3.25	1.28	5	2	3
1427	"Drunks (1995)"	"01-Nov-1996"	"http://us.imdb.com/M/title-exact?Drunks%20(1995)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	2.8	1.3	5	2	2
1428	"SubUrbia (1997)"	"07-Feb-1997"	"http://us.imdb.com/M/title-exact?SubUrbia%20(1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3.67	0.78	5	3	3.5
1429	"Sliding Doors (1998)"	"01-Jan-1998"	"http://us.imdb.com/Title?Sliding+Doors+(1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	2.6	1.82	5	1	2
1430	"Ill Gotten Gains (1997)"	"01-Jan-1997"	"http://us.imdb.com/M/title-exact?imdb-title-119352"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2.33	1.15	3	1	3
1431	"Legal Deceit (1997)"	"01-Jan-1997"	"http://us.imdb.com/Title?Legal+Deceit+(1997)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	3.4	1.52	5	1	4
