"movieID"	"title"	"unknown"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.fi"	"Thriller"	"War"	"Western"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
3083	"All About My Mother (Todo Sobre Mi Madre) (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	394	4.09	0.97	5	1	4
3084	"Home Page (1999)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3.5	0.71	4	3	3.5
3085	"Living Dead Girl, The (La Morte Vivante) (1982)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2.5	2.12	4	1	2.5
3086	"March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	81	3.58	1.09	5	1	4
3087	"Scrooged (1988)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	516	3.48	0.91	5	1	3
3088	"Harvey (1950)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	356	4.09	0.86	5	1	4
3089	"Bicycle Thief, The (Ladri di biciclette) (1948)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	252	4.36	0.79	5	1	5
3090	"Matewan (1987)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	177	4.14	0.82	5	1	4
3091	"Kagemusha (1980)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	141	4.28	0.84	5	1	4
3092	"Chushingura (1962)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	4	1.12	5	2	4
3093	"McCabe & Mrs. Miller (1971)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	208	3.7	1.12	5	1	4
3094	"Maurice (1987)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	101	3.85	0.96	5	1	4
3095	"Grapes of Wrath, The (1940)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	521	4.13	0.94	5	1	4
3096	"My Man Godfrey (1957)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	93	3.96	0.86	5	1	4
3097	"Shop Around the Corner, The (1940)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	206	4.04	0.84	5	1	4
3098	"Natural, The (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	548	3.83	0.87	5	1	4
3099	"Shampoo (1975)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	273	3.24	1.02	5	1	3
3100	"River Runs Through It, A (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	623	3.76	0.94	5	1	4
3101	"Fatal Attraction (1987)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	802	3.67	0.93	5	1	4
3102	"Jagged Edge (1985)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	244	3.64	0.86	5	1	4
3103	"Stanley & Iris (1990)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	68	3.06	0.9	5	1	3
3104	"Midnight Run (1988)"	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	765	3.86	0.86	5	1	4
3105	"Awakenings (1990)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	680	3.78	0.86	5	1	4
3106	"Come See the Paradise (1990)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	25	3.24	1.13	5	1	3
3107	"Backdraft (1991)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	869	3.44	0.89	5	1	3
3108	"Fisher King, The (1991)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	945	3.63	1.02	5	1	4
3109	"River, The (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	64	3.22	0.92	5	1	3
3110	"Country (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	3.39	0.97	5	1	3
3111	"Places in the Heart (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	213	3.7	0.92	5	1	4
3112	"'Night Mother (1986)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	70	3.37	1.12	5	1	3
3113	"End of Days (1999)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	564	2.63	1.08	5	1	3
3114	"Toy Story 2 (1999)"	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1585	4.22	0.89	5	1	4
3115	"Flawless (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	110	3.16	1.08	5	1	3
3116	"Miss Julie (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	2.73	1.01	4	1	3
3117	"Ride with the Devil (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	73	3.3	1.13	5	1	3
3118	"Tumbleweeds (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	66	3.53	0.92	5	1	4
3119	"Bay of Blood (Reazione a catena) (1971)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1.67	1.15	3	1	1
3120	"Distinguished Gentleman, The (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	130	3.02	0.94	5	1	3
3121	"Hitch-Hiker, The (1953)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3.56	0.92	5	2	3.5
3122	"Santa Fe Trail (1940)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	29	3.38	0.68	5	2	3
3123	"Spring Fever USA (a.k.a. Lauderdale) (1989)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	1
3124	"Agnes Browne (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	34	3.32	1.15	5	1	4
3125	"End of the Affair, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	200	3.52	1.13	5	1	4
3126	"End of the Affair, The (1955)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0	4	4	4
3127	"Holy Smoke (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	56	3.23	1.11	5	1	4
3128	"Map of the World, A (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	51	3.45	0.99	5	1	3
3129	"Sweet and Lowdown (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	288	3.7	0.91	5	1	4
3130	"Bonfire of the Vanities (1990)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	118	2.37	0.95	5	1	2
3131	"Broadway Damage (1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.5	0.71	4	3	3.5
3132	"Daddy Long Legs (1919)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3.63	0.85	5	1	4
3133	"Go West (1925)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	42	3.71	1.11	5	1	4
3134	"Grand Illusion (Grande illusion, La) (1937)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	165	4.34	0.98	5	1	5
3135	"Great Santini, The (1979)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	195	3.95	0.89	5	1	4
3136	"James Dean Story, The (1957)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	1.73	4	1	4
3137	"Sea Wolves, The (1980)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	3.81	0.75	5	2	4
3138	"Stealing Home (1988)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	66	3.2	1.01	5	1	3
3139	"Tarzan the Fearless (1933)"	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3.18	1.19	5	1	3
3140	"Three Ages, The (1923)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3.44	1.51	5	1	4
3141	"Two Jakes, The (1990)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	62	3.05	0.95	5	1	3
3142	"U2: Rattle and Hum (1988)"	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	130	3.38	1.1	5	1	3
3143	"Hell in the Pacific (1968)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	33	3.7	1.05	5	1	4
3144	"Glass Bottom Boat, The (1966)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	49	3.27	0.93	5	1	3
3145	"Cradle Will Rock, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	259	3.36	1.03	5	1	3
3146	"Deuce Bigalow: Male Gigolo (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	308	2.76	1.23	5	1	3
3147	"Green Mile, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1222	4.15	0.92	5	1	4
3148	"Cider House Rules, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	711	3.95	0.9	5	1	4
3149	"Diamonds (1999)"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	2.44	1.33	4	1	2
3150	"War Zone, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	3.68	1.14	5	1	4
3151	"Bat Whispers, The (1930)"	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	2	NA	2	2	2
3152	"Last Picture Show, The (1971)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	354	3.97	0.9	5	1	4
3153	"7th Voyage of Sinbad, The (1958)"	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	258	3.62	0.93	5	1	4
3154	"Blood on the Sun (1945)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	8	3.5	0.76	5	3	3
3155	"Anna and the King (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	333	3.41	1	5	1	4
3156	"Bicentennial Man (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	383	2.91	1.25	5	1	3
3157	"Stuart Little (1999)"	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	520	3.15	1.03	5	1	3
3158	"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	44	3.64	0.92	5	1	4
3159	"Fantasia 2000 (1999)"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	453	3.81	1.06	5	1	4
3160	"Magnolia (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1113	3.89	1.13	5	1	4
3161	"Onegin (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	3.47	1.02	5	2	3
3162	"Simpatico (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	21	2.48	0.98	4	1	3
3163	"Topsy-Turvy (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	304	3.7	1.15	5	1	4
3164	"Alley Cats, The (1968)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	NA	4	4	4
3165	"Boiling Point (1993)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	2.62	1.04	5	1	3
3166	"Brenda Starr (1989)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.17	0.41	2	1	1
3167	"Carnal Knowledge (1971)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	166	3.63	0.96	5	1	4
3168	"Easy Rider (1969)"	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	485	3.77	0.99	5	1	4
3169	"Falcon and the Snowman, The (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	253	3.51	0.83	5	1	4
3171	"Room at the Top (1959)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	3.92	0.7	5	3	4
3172	"Ulysses (Ulisse) (1954)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	NA	5	5	5
3173	"Any Given Sunday (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	483	3.13	1.07	5	1	3
3174	"Man on the Moon (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	874	3.49	1.02	5	1	4
3175	"Galaxy Quest (1999)"	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1728	3.77	0.96	5	1	4
3176	"Talented Mr. Ripley, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1331	3.5	1.08	5	1	4
3177	"Next Friday (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	168	2.6	1.07	5	1	3
3178	"Hurricane, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	509	3.85	0.95	5	1	4
3179	"Angela's Ashes (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	225	3.41	1.01	5	1	3
3180	"Play it to the Bone (1999)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	70	2.2	0.96	4	1	2
3181	"Titus (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	163	3.71	1.15	5	1	4
3182	"Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	124	3.96	0.97	5	1	4
3183	"Third Miracle, The (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	45	3.62	1.07	5	1	4
3184	"Montana (1998)"	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	5	3	1	4	2	3
3185	"Snow Falling on Cedars (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	398	3.41	1.08	5	1	4
3186	"Girl, Interrupted (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	431	3.48	0.98	5	1	4
3187	"Trans (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	1	4	2	3
3188	"Life and Times of Hank Greenberg, The (1998)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	54	3.7	1.08	5	1	4
3189	"My Dog Skip (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	300	3.64	0.93	5	1	4
3190	"Supernova (2000)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	2.15	0.99	5	1	2
3192	"Terrorist, The (Malli) (1998)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	4.08	0.78	5	2	4
3194	"Way We Were, The (1973)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	220	3.3	1.07	5	1	3
3196	"Stalag 17 (1953)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	394	4.23	0.79	5	1	4
3197	"Presidio, The (1988)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	3.3	0.86	5	1	3
3198	"Papillon (1973)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	325	4.07	0.8	5	1	4
3199	"Pal Joey (1957)"	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	72	3.35	0.95	5	1	3
3200	"Last Detail, The (1973)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	172	3.85	0.89	5	1	4
3201	"Five Easy Pieces (1970)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	359	3.95	0.95	5	1	4
3202	"Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
3203	"Dead Calm (1989)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	497	3.68	0.87	5	1	4
3204	"Boys from Brazil, The (1978)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	204	3.66	0.85	5	1	4
3205	"Black Sunday (La Maschera Del Demonio) (1960)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2.25	1.89	5	1	1.5
3206	"Against All Odds (1984)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	133	3.25	1.02	5	1	3
3207	"Snows of Kilimanjaro, The (1952)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3.2	0.84	4	2	3
3208	"Loaded Weapon 1 (1993)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	264	2.76	1.14	5	1	3
3209	"Loves of Carmen, The (1948)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
3210	"Fast Times at Ridgemont High (1982)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	886	3.84	0.94	5	1	4
3211	"Cry in the Dark, A (1988)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	66	3.52	0.77	5	1	4
3212	"Born to Win (1971)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2.5	0.71	3	2	2.5
3213	"Batman: Mask of the Phantasm (1993)"	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	3.56	1.06	5	1	4
3214	"American Flyers (1985)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	97	3.33	0.93	5	1	3
3215	"Voyage of the Damned (1976)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	3.18	1.08	5	1	3
3216	"Vampyros Lesbos (Las Vampiras) (1970)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3.33	2.08	5	1	4
3217	"Star Is Born, A (1937)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	91	3.35	0.99	5	1	3
3218	"Poison (1991)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	32	3.19	1.03	5	1	3
3219	"Pacific Heights (1990)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	447	3.26	0.91	5	1	3
3220	"Night Tide (1961)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	NA	2	2	2
3221	"Draughtsman's Contract, The (1982)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	3.41	1.18	5	1	3
3222	"Carmen (1984)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	4.17	0.79	5	2	4
3223	"Zed & Two Noughts, A (1985)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	3.41	1.05	5	1	4
3224	"Woman in the Dunes (Suna no onna) (1964)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	77	4.05	0.97	5	1	4
3225	"Down to You (2000)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	122	2.69	1.31	5	1	3
3228	"Wirey Spindell (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1
3229	"Another Man's Poison (1952)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	4	NA	4	4	4
3230	"Odessa File, The (1974)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	78	3.67	0.88	5	1	4
3232	"Seven Chances (1925)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	1.73	5	1	5
3233	"Smashing Time (1967)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5	5	5
3235	"Where the Buffalo Roam (1980)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	71	3	1.18	5	1	3
3236	"Zachariah (1971)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3.5	2.12	5	2	3.5
3237	"Kestrel's Eye (Falkens ˆga) (1998)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	NA	1	1	1
3238	"Eye of the Beholder (1999)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	267	2.13	1.12	5	1	2
3239	"Isn't She Great? (2000)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2.38	1.01	5	1	2
3240	"Big Tease, The (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	3.27	1.01	5	2	3
3241	"Cup, The (Phˆrpa) (1999)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57	3.67	1.02	5	1	4
3242	"Santitos (1997)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.67	0.58	4	3	4
3243	"Encino Man (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	293	2.5	1.04	5	1	3
3244	"Goodbye Girl, The (1977)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	322	3.7	0.89	5	1	4
3245	"I Am Cuba (Soy Cuba/Ya Kuba) (1964)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	4.8	0.45	5	4	5
3246	"Malcolm X (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	475	3.9	0.91	5	1	4
3247	"Sister Act (1992)"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	666	3.17	1.04	5	1	3
3248	"Sister Act 2: Back in the Habit (1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	202	2.54	1.06	5	1	3
3249	"Hand That Rocks the Cradle, The (1992)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	340	3.14	0.98	5	1	3
3250	"Alive (1993)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	366	3.4	0.85	5	1	3
3251	"Agnes of God (1985)"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	276	3.38	0.94	5	1	3
3252	"Scent of a Woman (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	555	3.71	0.96	5	1	4
3253	"Wayne's World (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1120	3.6	0.94	5	1	4
3254	"Wayne's World 2 (1993)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	433	2.88	0.97	5	1	3
3255	"League of Their Own, A (1992)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1099	3.68	0.86	5	1	4
3256	"Patriot Games (1992)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1052	3.75	0.82	5	1	4
3257	"Bodyguard, The (1992)"	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	626	2.86	1.04	5	1	3
3258	"Death Becomes Her (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	339	2.75	1.03	5	1	3
3259	"Far and Away (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	403	3.37	0.99	5	1	3
3260	"Howards End (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	480	3.73	0.97	5	1	4
3261	"Singles (1992)"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	429	3.48	0.86	5	1	4
3262	"Twin Peaks: Fire Walk with Me (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	163	2.97	1.24	5	1	3
3263	"White Men Can't Jump (1992)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	667	3.19	0.94	5	1	3
3264	"Buffy the Vampire Slayer (1992)"	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	512	3.09	1	5	1	3
3265	"Hard-Boiled (Lashou shentan) (1992)"	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	327	4.14	0.93	5	1	4
3266	"Man Bites Dog (C'est arrivîê<U+3E39> prËs de chez vous) (1992)"	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	154	3.66	1.09	5	1	4
3267	"Mariachi, El (1992)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	483	3.69	0.93	5	1	4
3268	"Stop! Or My Mom Will Shoot (1992)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1.78	1.01	5	1	1
3269	"Forever Young (1992)"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	477	3.2	0.94	5	1	3
3270	"Cutting Edge, The (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	200	3.29	0.93	5	1	3
3271	"Of Mice and Men (1992)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	328	3.85	0.83	5	1	4
3272	"Bad Lieutenant (1992)"	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	171	3.2	1.15	5	1	3
3273	"Scream 3 (2000)"	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	577	2.73	1.14	5	1	3
3274	"Single White Female (1992)"	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	3.11	0.89	5	1	3
3275	"Boondock Saints, The (1999)"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	92	3.62	1.18	5	1	4
3276	"Gun Shy (2000)"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46	2.65	1.04	4	1	3
3277	"Beloved/Friend (Amigo/Amado) (1999)"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	NA	4	4	4
3280	"Baby, The (1973)"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	NA	5	5	5
3281	"Brandon Teena Story, The (1998)"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	49	4.04	0.82	5	2	4
