"userID"	"sex"	"age"	"occupation"	"zip.code"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
4665	"M"	35	2	"03431"	22	4.09	0.75	5	2	4
4666	"M"	35	1	"53704"	354	3.45	1.03	5	1	4
4667	"M"	25	14	"94117"	37	4.38	0.95	5	1	5
4668	"M"	35	14	"74012"	32	4.28	0.92	5	1	4.5
4669	"M"	35	7	"19004"	45	3.69	0.95	5	1	4
4670	"M"	35	5	"91343"	103	3.38	1.16	5	1	3
4671	"M"	25	12	"94043"	167	3.88	0.77	5	1	4
4672	"M"	56	13	"94306"	23	3.57	1.27	5	1	4
4673	"M"	35	16	"94705"	528	3.82	1.08	5	1	4
4674	"F"	35	7	"08318"	95	4.09	1.02	5	1	4
4675	"F"	18	4	"27514"	333	3.8	0.96	5	1	4
4676	"M"	45	14	"46038"	33	3.61	1.52	5	1	4
4677	"M"	50	6	"05055"	22	4.23	0.69	5	3	4
4678	"M"	35	2	"90292"	86	3.62	1.11	5	1	4
4679	"M"	56	13	"76051"	62	3.31	1.02	5	1	3
4680	"M"	35	0	"04473"	322	3.74	0.91	5	1	4
4681	"F"	35	15	"06119"	162	3.83	0.99	5	1	4
4682	"M"	25	7	"05346"	784	3.55	1.17	5	1	4
4683	"M"	25	0	"22101"	66	2.71	1.61	5	1	2.5
4684	"F"	25	0	"04473"	64	3.7	0.87	5	1	4
4685	"M"	35	1	"55454"	169	3.12	1.13	5	1	3
4686	"M"	18	1	"50201"	91	4.36	0.95	5	1	5
4687	"M"	35	14	"01746"	116	4.25	0.91	5	1	4.5
4688	"M"	25	9	"44310"	132	3.75	1.23	5	1	4
4689	"M"	18	12	"02215"	72	3.9	1.12	5	1	4
4690	"F"	1	10	"79605"	74	3.81	0.97	5	1	4
4691	"F"	45	17	"55419"	76	3.41	1.17	5	1	3
4692	"F"	25	7	"78703"	33	3.52	0.83	5	1	3
4693	"M"	18	1	"60626"	49	3.98	1.01	5	1	4
4694	"M"	56	7	"40505"	70	4.17	0.85	5	2	4
4695	"M"	18	18	"56002"	30	3.17	1.09	5	1	3
4696	"M"	18	12	"10027"	27	3.85	1.03	5	1	4
4697	"M"	18	10	"79605"	148	4.21	0.79	5	1	4
4698	"F"	25	6	"55417"	27	3.7	1.3	5	1	4
4699	"F"	18	0	"91765"	169	3.21	0.8	5	1	3
4700	"F"	18	4	"48109"	162	3.32	1.23	5	1	3
4701	"M"	45	17	"18036"	63	4.38	0.83	5	1	5
4702	"M"	25	11	"13031"	44	4.07	0.7	5	3	4
4703	"M"	25	7	"02035"	23	3.7	1.43	5	1	4
4704	"M"	18	20	"02601"	328	2.38	1	5	1	2
4705	"F"	18	0	"75115"	224	3.98	0.99	5	1	4
4706	"M"	25	14	"68502"	108	3.41	1.05	5	1	3.5
4707	"M"	1	0	"92804"	41	3.29	1.35	5	1	4
4708	"M"	25	0	"60647"	406	3.84	0.91	5	1	4
4709	"M"	45	0	"06804"	56	3.61	1.06	5	1	4
4710	"F"	35	16	"24450"	35	3.97	1.01	5	1	4
4711	"M"	25	17	"32250"	124	3.8	1.14	5	1	4
4712	"M"	35	17	"03824"	37	2.95	0.88	4	1	3
4713	"M"	25	17	"90245"	66	3.3	1.55	5	1	3
4714	"M"	50	1	"55405"	62	3.68	1.02	5	1	4
4715	"M"	25	2	"97205"	509	3.63	0.99	5	1	4
4716	"F"	25	16	"02465"	68	4.26	0.77	5	3	4
4717	"M"	45	17	"48310"	81	3.99	0.62	5	3	4
4718	"M"	35	7	"03885"	138	4.07	0.76	5	1	4
4719	"F"	35	9	"02816"	32	4.25	0.76	5	2	4
4720	"M"	25	2	"90035"	47	4.19	0.97	5	1	4
4721	"M"	35	11	"95405"	71	4.01	1.01	5	1	4
4722	"M"	35	12	"55122"	31	3.87	0.72	5	2	4
4723	"M"	35	7	"90014-1718"	33	4.27	1.01	5	1	5
4724	"F"	56	6	"01852"	33	4.12	0.82	5	2	4
4725	"M"	35	5	"96707-1321"	1006	3.16	0.63	5	1	3
4726	"F"	35	16	"95828"	283	3.63	0.91	5	1	4
4727	"F"	56	0	"98801"	55	3.78	0.76	5	2	4
4728	"M"	25	19	"31401"	698	3.49	0.77	5	1	3
4729	"M"	50	16	"55347"	235	3.82	0.87	5	1	4
4730	"M"	50	11	"04102"	27	3.89	0.75	5	2	4
4731	"M"	25	17	"98033"	55	4.05	0.76	5	2	4
4732	"M"	25	14	"24450"	685	3.7	0.99	5	1	4
4733	"M"	18	18	"52301"	104	3.88	1.07	5	1	4
4734	"M"	50	1	"93105"	171	4.09	0.94	5	1	4
4735	"M"	45	3	"50312"	106	4	0.74	5	2	4
4736	"M"	18	20	"91505"	318	3.33	1.16	5	1	4
4737	"M"	35	16	"19003"	109	4.29	0.92	5	1	5
4738	"M"	56	1	"23608"	195	3.53	1.18	5	1	4
4739	"M"	25	3	"32580"	107	3.84	1.03	5	1	4
4740	"F"	25	3	"38134"	51	3.98	0.81	5	2	4
4741	"M"	35	7	"15203"	22	4.41	0.73	5	3	5
4742	"M"	25	3	"94118"	249	3.4	0.96	5	1	3
4743	"M"	56	13	"63122"	30	4.1	0.92	5	2	4
4744	"M"	50	15	"12740"	66	4.08	1.03	5	1	4
4745	"F"	18	4	"06268"	103	3.87	1.4	5	1	5
4746	"M"	50	1	"19087-3622"	96	3.53	0.96	5	1	3
4747	"M"	18	4	"26201"	240	3.47	1.01	5	1	4
4748	"M"	45	16	"60302"	363	4.22	0.93	5	2	5
4749	"M"	45	0	"23462"	20	3.65	0.75	5	2	4
4750	"F"	25	0	"91107"	254	4.02	0.88	5	1	4
4751	"M"	50	15	"02474"	29	4	1.39	5	1	5
4752	"F"	18	4	"94121"	24	4.17	0.82	5	2	4
4753	"M"	56	1	"03825"	63	3.57	1.09	5	1	4
4754	"F"	18	0	"91107"	248	3.67	1.04	5	1	4
4755	"F"	56	7	"93060"	25	4.76	0.44	5	4	5
4756	"M"	56	16	"55901"	27	3.7	0.87	5	2	4
4757	"M"	35	17	"23451"	97	4.15	1.04	5	1	4
4758	"F"	56	13	"03261"	25	3.76	1.13	5	1	4
4759	"F"	50	0	"04259"	49	3.88	1.24	5	1	4
4760	"M"	35	17	"06110"	57	3.75	0.71	5	2	4
4761	"M"	18	15	"21042"	39	3.49	1.6	5	1	4
4762	"F"	25	14	"94110"	73	4.07	0.9	5	1	4
4763	"M"	56	11	"04259"	57	3.95	1.09	5	1	4
4764	"M"	1	10	"03608"	40	4.12	1.07	5	1	4
4765	"F"	35	16	"03301"	267	4.05	0.92	5	1	4
4766	"M"	35	16	"10014"	42	3.55	1.15	5	1	4
4767	"F"	35	9	"03769"	47	3.64	1.01	5	1	4
4768	"M"	25	4	"22030"	72	4.17	0.98	5	1	4
4769	"M"	25	1	"02571"	65	3.35	1.28	5	1	4
4770	"F"	35	7	"10012"	33	3.67	1.02	5	1	4
4771	"F"	25	4	"04101"	513	3.76	0.85	5	1	4
4772	"M"	56	17	"03801"	100	4.12	0.91	5	1	4
4773	"M"	45	1	"22314"	103	4.15	0.75	5	3	4
4774	"M"	45	14	"07458"	194	4.28	0.9	5	1	4.5
4775	"M"	25	17	"23462"	20	3.4	1.19	5	1	3
4776	"F"	25	3	"46227"	25	4.4	1	5	1	5
4777	"M"	25	2	"46142"	37	3.97	0.87	5	2	4
4778	"M"	25	0	"46227"	36	4.25	1.08	5	1	5
4779	"M"	45	3	"04011"	213	4.2	0.65	5	2	4
4780	"M"	25	12	"94114"	110	4.19	0.97	5	1	4
4781	"F"	50	6	"04086"	43	3.98	1.3	5	1	4
4782	"M"	45	1	"78212"	117	3.7	1.14	5	1	4
4783	"M"	25	0	"60618"	55	3.71	1.01	5	1	4
4784	"F"	35	6	"48105"	409	4.03	0.84	5	2	4
4785	"F"	25	14	"55104"	271	4.02	0.67	5	1	4
4786	"M"	45	6	"22630"	390	3.8	0.84	5	1	4
4787	"M"	1	11	"94610"	30	3.07	1.11	5	1	3
4788	"M"	35	7	"85331"	303	3.36	0.87	5	1	3
4789	"M"	35	2	"55104"	270	3.48	1.05	5	1	4
4790	"F"	25	2	"94133"	378	3.39	0.9	5	1	3
4791	"M"	18	4	"55116"	250	3.18	0.98	5	1	3
4792	"F"	50	7	"94123"	25	3.8	0.91	5	2	4
4793	"F"	25	6	"48108"	173	3.16	1.2	5	1	3
4794	"F"	35	0	"46142"	102	4.29	0.96	5	1	5
4795	"M"	45	16	"10962"	116	4.07	0.86	5	2	4
4796	"M"	35	7	"98103"	341	3.61	0.95	5	1	4
4797	"F"	35	17	"84067"	57	4.02	1.03	5	1	4
4798	"M"	25	1	"19335"	119	3.41	1.15	5	1	3
4799	"F"	18	4	"02809"	58	3.74	0.78	5	2	4
4800	"M"	18	4	"80521"	253	3.28	1.22	5	1	3
4801	"M"	25	4	"30349"	196	4.73	0.75	5	1	5
4802	"M"	56	1	"40601"	640	4.07	0.97	5	1	4
4803	"F"	25	16	"45750"	37	3.78	0.92	5	1	4
4804	"F"	35	1	"44107"	47	2.47	1.02	5	1	2
4805	"M"	35	1	"45750"	35	3.71	1.13	5	1	4
4806	"M"	25	17	"90031"	159	3.97	0.71	5	2	4
4807	"M"	1	2	"04101"	92	3.62	1.24	5	1	4
4808	"M"	35	0	"96707-1321"	939	3.27	0.74	5	1	3
4809	"F"	50	4	"20902"	178	4.02	0.83	5	1	4
4810	"M"	18	12	"80526"	197	3.15	1.21	5	1	3
4811	"M"	35	1	"01773"	42	4.12	1.19	5	1	5
4812	"M"	18	14	"25301"	127	3.26	1.32	5	1	3
4813	"F"	35	9	"46077"	104	4.18	0.81	5	2	4
4814	"M"	18	14	"80526"	165	3.45	0.92	5	1	4
4815	"F"	50	18	"04849"	222	4.41	0.84	5	1	5
4816	"F"	45	6	"04240"	372	4.22	0.92	5	1	4
4817	"M"	25	1	"20912"	92	4.38	0.8	5	2	5
4818	"F"	25	17	"91007"	50	3.96	0.9	5	2	4
4819	"M"	35	18	"17350"	546	3.79	1.07	5	1	4
4820	"M"	50	11	"04210"	36	3.44	1.23	5	1	4
4821	"M"	18	19	"75080"	234	3.44	1.05	5	1	3.5
4822	"F"	35	0	"01545"	28	3.39	0.99	5	1	3
4823	"M"	18	4	"46219"	470	3.34	1.01	5	1	3
4824	"M"	25	7	"55411"	227	3.77	0.87	5	1	4
4825	"M"	25	17	"94602"	49	3.94	0.92	5	2	4
4826	"M"	45	12	"55436"	163	3.75	0.96	5	1	4
4827	"M"	35	0	"13045"	72	3.38	0.86	5	1	3.5
4828	"F"	18	20	"60194"	100	3.62	0.94	5	1	3
4829	"M"	25	0	"20008"	323	3.78	0.77	5	1	4
4830	"M"	1	10	"55317"	114	3.54	1.2	5	1	4
4831	"F"	25	1	"04210"	237	4.1	0.99	5	1	4
4832	"M"	25	14	"17857"	131	3.77	0.98	5	1	4
4833	"M"	35	16	"81321"	81	4.04	0.95	5	1	4
4834	"F"	45	9	"03862"	280	3.63	0.82	5	1	4
4835	"M"	25	20	"14450"	83	3.72	0.97	5	1	4
4836	"F"	45	16	"04074"	65	3.48	1.54	5	1	4
4837	"M"	25	5	"46254"	328	3.27	1.08	5	1	3
4838	"M"	45	1	"48309"	39	3.82	0.94	5	2	4
4839	"F"	50	6	"95014"	23	3.04	1.49	5	1	4
4840	"F"	45	6	"63135"	72	3.74	1.23	5	1	4
4841	"M"	25	12	"94114"	92	3.64	0.76	5	1	4
4842	"F"	35	1	"23062"	69	4	1.06	5	1	4
4843	"M"	56	1	"04032"	116	4.07	0.92	5	1	4
4844	"M"	45	7	"03840"	29	3.97	0.98	5	2	4
4845	"F"	25	1	"55413"	153	3.94	0.95	5	1	4
4846	"F"	25	2	"90066"	30	3.5	1.2	5	1	4
4847	"M"	25	12	"94131"	72	4.01	0.83	5	2	4
4848	"F"	35	6	"54971"	54	3.85	1.16	5	1	4
4849	"F"	18	4	"44515"	157	3.99	0.68	5	2	4
4850	"F"	45	3	"44555"	37	4	1.35	5	1	5
4851	"M"	18	17	"44406"	24	3.67	0.76	5	3	3.5
4852	"M"	35	0	"42025"	243	3.76	1.15	5	1	4
4853	"M"	25	7	"55346"	38	4.11	0.76	5	2	4
4854	"F"	50	13	"03851"	164	3.8	0.95	5	1	4
4855	"M"	25	12	"90034"	219	3.02	1.23	5	1	3
4856	"M"	25	7	"94110"	79	3.75	0.91	5	1	4
4857	"M"	25	14	"23434"	61	3.26	1.01	5	1	3
4858	"M"	25	1	"04086"	113	4.04	1.07	5	1	4
4859	"F"	18	14	"50401"	43	4.23	0.84	5	1	4
4860	"M"	25	2	"60640"	48	3.9	0.97	5	1	4
4861	"M"	25	4	"04309"	197	3.84	1.17	5	1	4
4862	"M"	25	0	"94086"	94	3.48	0.8	5	2	3
4863	"F"	25	9	"84037"	31	3.58	1.29	5	1	4
4864	"M"	18	20	"63132"	33	4.18	0.81	5	2	4
4865	"F"	35	14	"02130"	246	3.38	1.15	5	1	4
4866	"M"	56	12	"04085"	75	4.03	0.93	5	1	4
4867	"M"	25	16	"04101"	622	3.82	0.81	5	1	4
4868	"M"	35	17	"03820"	179	3.71	1.1	5	1	4
4869	"F"	45	6	"04578"	285	3.33	1.21	5	1	3
4870	"F"	35	3	"04108"	116	3.69	0.68	5	1	4
4871	"M"	18	12	"04096"	21	4	0.89	5	2	4
4872	"M"	45	1	"03909"	41	3.54	0.84	5	1	4
4873	"M"	56	11	"13760"	28	4.21	1.03	5	1	4.5
4874	"F"	25	4	"70808"	31	4.39	0.76	5	3	5
4875	"M"	35	0	"97403"	100	3.93	1.17	5	1	4
4876	"F"	35	17	"98201"	36	4.06	0.58	5	3	4
4877	"M"	25	4	"94703"	95	3.72	1.29	5	1	4
4878	"M"	50	4	"94070"	43	3.6	1	5	1	4
4879	"M"	25	3	"60626"	467	3.46	1.06	5	1	4
4880	"F"	45	9	"95030"	21	3.76	1.22	5	1	4
4881	"M"	45	16	"55406"	22	3.95	0.49	5	3	4
4882	"M"	45	11	"03301"	203	4.03	0.8	5	1	4
4883	"F"	1	10	"02906"	50	2.84	1.15	5	1	3
4884	"M"	35	14	"90266"	388	3.88	0.95	5	1	4
4885	"M"	56	1	"23513"	30	4.47	0.63	5	3	5
4886	"F"	35	17	"92509"	102	3.99	0.9	5	1	4
4887	"M"	18	2	"19072"	420	3.39	1.03	5	1	3
4888	"F"	56	0	"08055"	299	4.34	0.93	5	1	5
4889	"M"	18	4	"63108"	262	4.35	0.71	5	2	4
4890	"F"	25	1	"79928"	171	3.42	1.06	5	1	4
4891	"M"	35	17	"94132"	28	3.79	1.2	5	1	4
4892	"M"	25	12	"55405"	120	3.17	1.02	5	1	3
4893	"M"	25	17	"48092"	90	3.93	1.08	5	1	4
4894	"M"	35	7	"14607"	41	3.9	1.18	5	1	4
4895	"F"	25	3	"52001"	68	4.13	0.83	5	3	4
4896	"M"	35	6	"84103"	41	3.07	1.85	5	1	4
4897	"M"	35	16	"16844"	400	3.35	0.84	5	1	3
4898	"M"	25	1	"27713"	239	4.17	0.68	5	2	4
4899	"M"	25	12	"94402"	245	3.67	1.03	5	1	4
4900	"M"	25	20	"33626"	23	4.09	1.16	5	1	5
4901	"M"	25	7	"11228"	191	3.82	0.79	5	1	4
4902	"M"	35	14	"84057"	135	3.55	1.06	5	1	4
4903	"M"	35	12	"95952"	55	4.02	1.05	5	1	4
4904	"M"	50	15	"63121"	404	4.56	0.63	5	2	5
4905	"F"	45	1	"60417"	100	3.39	0.9	5	1	3
4906	"M"	50	17	"49506"	241	3.91	0.81	5	2	4
4907	"F"	50	7	"55082"	184	3.43	1.18	5	1	4
4908	"M"	35	15	"85282"	114	3.96	0.97	5	2	4
4909	"F"	35	12	"94014"	138	3.76	1.17	5	1	4
4910	"M"	18	12	"84041"	50	3.6	0.86	5	1	4
4911	"F"	25	0	"55421"	81	3.38	1.07	5	1	4
4912	"F"	50	20	"98115"	22	4	0.87	5	2	4
4913	"F"	25	1	"970025"	45	3.8	1.12	5	1	4
4914	"F"	25	1	"02453"	52	3.85	1.13	5	1	4
4915	"M"	25	12	"91423"	107	3.63	1.12	5	1	4
4916	"M"	18	20	"85054"	170	2.09	1.23	5	1	2
4917	"M"	45	0	"27312"	238	3.5	1.01	5	1	4
4918	"F"	18	12	"84107"	301	3.42	0.97	5	1	3
4919	"M"	18	0	"84058"	37	4.08	0.8	5	2	4
4920	"M"	35	1	"02144"	50	4.06	1.17	5	1	5
4921	"F"	25	15	"92507"	207	4.21	0.83	5	1	4
4922	"M"	18	17	"98121"	191	3.76	1.03	5	1	4
4923	"M"	45	18	"99826"	32	3.75	1.19	5	1	4
4924	"F"	35	0	"99801"	41	4.02	0.82	5	2	4
4925	"F"	35	6	"55401"	42	4.76	0.53	5	3	5
4926	"M"	1	10	"55616"	23	3.52	0.67	5	2	4
4927	"M"	45	0	"97520"	126	3.98	0.62	5	2	4
4928	"F"	25	3	"92103"	329	3.26	0.98	5	1	3
4929	"M"	45	1	"63105"	42	4.21	0.98	5	1	4
4930	"M"	50	17	"63033"	96	4	0.77	5	2	4
4931	"M"	50	17	"90031"	80	4.21	0.84	5	2	4
4932	"M"	25	7	"63303"	332	3.85	1	5	1	4
4933	"M"	25	15	"94040"	302	3.62	1.18	5	1	4
4934	"F"	25	0	"55108"	179	3.21	1.24	5	1	3
4935	"M"	35	17	"62958"	22	3.5	1.01	5	1	4
4936	"F"	18	4	"63144"	40	3.95	1.45	5	1	5
4937	"M"	35	0	"02108"	214	4.12	0.78	5	2	4
4938	"F"	18	4	"55406"	37	3.59	1.07	5	2	4
4939	"M"	25	7	"63105"	174	3.71	1.12	5	1	4
4940	"F"	50	11	"94102"	284	3.89	1.07	5	1	4
4941	"M"	56	20	"44281"	34	3.41	1.21	5	1	4
4942	"M"	45	12	"40515"	276	3.57	0.93	5	1	4
4943	"F"	50	0	"55401"	21	4.05	1.24	5	1	4
4944	"M"	50	17	"14568"	22	4.36	1.05	5	1	5
4945	"M"	50	0	"62234"	144	3.81	0.8	5	2	4
4946	"F"	35	1	"91106"	257	3.8	1.02	5	1	4
4947	"M"	35	17	"90035"	100	4.25	0.91	5	1	4
4948	"M"	45	2	"94618"	507	3.17	1.24	5	1	3
4949	"M"	18	4	"55104"	38	4.08	1.22	5	1	4.5
4950	"M"	25	16	"55421"	474	3.57	0.98	5	1	4
4951	"F"	35	17	"90291"	312	3.72	0.87	5	1	4
4952	"F"	25	14	"48067"	100	3.67	0.92	5	1	4
4953	"M"	35	12	"55082"	217	3.8	0.8	5	1	4
4954	"M"	45	0	"92679"	122	3.19	1.29	5	1	3
4955	"M"	56	13	"55804"	28	4.14	0.76	5	3	4
4956	"M"	35	15	"77007"	253	3.8	0.99	5	1	4
4957	"M"	25	2	"48197"	744	3.19	0.87	5	1	3
4958	"M"	18	7	"55403"	451	3.43	1.32	5	1	4
4959	"M"	25	17	"23454"	188	4.16	0.84	5	1	4
4960	"M"	56	1	"55116"	75	4.17	0.72	5	2	4
4961	"M"	25	7	"46220"	177	3.28	0.89	5	1	3
4962	"M"	25	6	"55439"	217	3.83	0.88	5	1	4
4963	"M"	45	17	"94931"	114	3.65	1.2	5	1	4
4964	"M"	35	0	"94110"	403	3.54	1.01	5	1	4
4965	"M"	1	10	"63123-1507"	144	3.11	0.96	5	1	3
4966	"M"	50	14	"55407"	48	3.77	0.97	5	1	4
4967	"M"	18	4	"94708"	104	3.93	1.05	5	1	4
4968	"F"	50	20	"95404"	28	4.36	0.78	5	3	5
4969	"M"	18	19	"94111"	29	3.17	1.34	5	1	3
4970	"F"	25	12	"94526"	29	3.62	1.59	5	1	4
4971	"M"	35	7	"94086"	28	4.07	0.81	5	2	4
4972	"M"	35	0	"95118"	329	3.41	1.06	5	1	4
4973	"F"	56	2	"949702"	149	3.64	0.94	5	1	4
4974	"M"	35	20	"94131"	28	3.11	1.31	5	1	3
4975	"M"	35	0	"90065"	175	3.77	0.78	5	1	4
4976	"M"	25	11	"65775"	58	3.36	1.22	5	1	4
4977	"M"	25	4	"92507"	183	3.09	1.35	5	1	3
4978	"M"	35	14	"68108"	72	3.69	0.97	5	1	4
4979	"M"	35	2	"55423"	882	2.97	1.4	5	1	3
4980	"M"	25	1	"55403"	213	3.57	0.8	5	2	4
4981	"M"	50	1	"55406"	307	4.05	0.82	5	1	4
4982	"M"	25	12	"63043"	37	4.62	0.79	5	2	5
4983	"F"	45	16	"55116"	143	3.94	0.92	5	1	4
4984	"M"	35	0	"55405"	205	3.34	0.98	5	1	3
4985	"M"	35	0	"29063"	152	3.8	0.79	5	1	4
4986	"M"	18	12	"55401"	27	4.37	0.69	5	3	4
4987	"F"	56	8	"90210"	52	3.52	0.9	5	1	4
4988	"M"	25	17	"55105"	26	3.85	0.97	5	1	4
4989	"M"	25	0	"55121"	77	3.88	0.83	5	2	4
4990	"F"	25	4	"55407"	61	4.28	0.93	5	2	5
4991	"F"	56	14	"91791"	20	3.45	1.1	5	1	4
4992	"F"	25	2	"55106"	21	3.86	0.85	5	2	4
4993	"M"	45	17	"54022"	47	3.85	1.02	5	1	4
4994	"M"	45	17	"56001"	135	4.27	0.88	5	2	5
4995	"M"	50	20	"55419"	356	3.46	0.76	5	2	3
4996	"M"	35	7	"94550"	28	3.96	1.14	5	1	4
4997	"M"	1	10	"90210"	56	3.21	1.42	5	1	4
4998	"F"	18	4	"48433"	79	4.09	0.91	5	1	4
4999	"F"	56	13	"92407"	68	4	0.95	5	1	4
5000	"M"	25	4	"46254"	401	4.32	0.86	5	1	4
5001	"F"	25	2	"63119"	225	4.1	0.84	5	1	4
5002	"M"	25	17	"90505"	265	3.41	0.82	5	1	3
5003	"M"	35	12	"49508"	33	4.52	0.62	5	3	5
5004	"F"	56	1	"90402"	41	3.8	1.31	5	1	4
5005	"M"	45	16	"92807"	429	3.39	0.91	5	1	3
5006	"M"	35	3	"48827"	45	4.38	0.61	5	3	4
5007	"F"	18	4	"91030"	23	4.43	0.79	5	2	5
5008	"M"	25	20	"60615"	209	4.17	0.97	5	1	4
5009	"F"	45	16	"65441"	63	4.08	1.14	5	1	4
5010	"M"	45	15	"63119"	52	4.1	1.24	5	1	5
5011	"M"	18	4	"64154"	559	3.92	0.71	5	1	4
5012	"M"	50	15	"48103"	20	3.4	0.82	5	2	3.5
5013	"M"	18	4	"26241"	70	3.93	0.87	5	2	4
5014	"M"	45	0	"92626"	144	3.34	1.06	5	1	3
5015	"M"	35	6	"92672"	644	3.95	0.97	5	1	4
5016	"F"	35	1	"89447"	96	2.97	1.34	5	1	3
5017	"M"	35	12	"91104"	39	4.13	0.77	5	2	4
5018	"F"	56	12	"90290"	247	4.01	0.65	5	1	4
5019	"M"	25	7	"10025"	177	3.32	1.07	5	1	3
5020	"F"	56	13	"90241"	109	3.76	1.04	5	1	4
5021	"M"	50	6	"90504"	185	3.37	1.41	5	1	4
5022	"M"	35	7	"91001"	35	4.31	0.93	5	2	5
5023	"M"	35	20	"91505"	120	3.34	1.33	5	1	4
5024	"F"	45	1	"14618"	77	3.86	0.82	5	2	4
5025	"M"	25	20	"60615"	125	4.18	0.79	5	1	4
5026	"M"	25	17	"92584"	874	2.86	1.19	5	1	3
5027	"F"	25	14	"05345"	20	3.5	1.05	5	1	4
5028	"M"	25	12	"92404"	23	3.65	1.07	5	2	3
5029	"M"	25	4	"70115"	160	3.46	1.38	5	1	4
5030	"M"	18	1	"70006"	28	3.79	1.2	5	1	4
5031	"F"	25	4	"89431"	61	4.13	0.9	5	1	4
5032	"M"	18	17	"02139"	103	3.91	0.94	5	2	4
5033	"F"	56	13	"60506"	48	4.4	0.76	5	2	5
5034	"F"	25	15	"62901"	141	3.96	0.83	5	2	4
5035	"F"	25	17	"19810"	249	3.77	0.83	5	2	4
5036	"M"	35	7	"14850"	48	3	0.95	5	1	3
5037	"M"	35	12	"11375"	105	3.97	0.61	5	2	4
5038	"M"	25	20	"10010"	210	3.64	1.18	5	1	4
5039	"F"	35	4	"97068"	360	2.2	1.17	5	1	2
5040	"M"	45	12	"44312"	111	3.84	0.73	5	1	4
5041	"F"	45	6	"60031"	114	4.21	0.94	5	1	4
5042	"F"	18	2	"55408"	368	3.47	0.93	5	1	4
5043	"F"	18	6	"92145"	25	4.2	0.58	5	3	4
5044	"F"	35	6	"23507"	137	4.09	0.97	5	1	4
5045	"M"	35	0	"43081"	34	3.18	1.38	5	1	3
5046	"M"	25	16	"60614"	868	3.65	1.17	5	1	4
5047	"M"	45	6	"23452"	319	3.52	1.12	5	1	4
5048	"F"	35	7	"30350"	89	4.38	0.9	5	1	5
5049	"M"	25	12	"60613"	192	4.05	0.67	5	2	4
5050	"F"	18	4	"11024"	85	3.99	0.85	5	1	4
5051	"F"	50	7	"11771"	30	3.73	1.23	5	1	4
5052	"M"	35	16	"02536"	21	4.19	0.87	5	2	4
5053	"M"	25	4	"84111"	231	3.82	1.09	5	1	4
5054	"M"	35	2	"20818"	715	3.34	0.9	5	1	3
5055	"F"	35	16	"97330"	42	3.69	1.05	5	2	4
5056	"M"	45	1	"16673"	194	4.48	0.64	5	3	5
5057	"M"	50	7	"84093"	74	3.55	0.71	5	2	3
5058	"M"	56	17	"84121"	47	4.34	0.84	5	2	5
5059	"M"	45	16	"22652"	136	3.56	1.05	5	1	4
5060	"M"	45	17	"84109-2001"	81	4	1.01	5	2	4
5061	"F"	18	19	"05070"	211	3.65	1.16	5	1	4
5062	"M"	50	16	"65401"	24	4.21	0.83	5	2	4
5063	"F"	1	10	"22801"	113	3.85	1.14	5	1	4
5064	"M"	18	4	"43215"	99	4.07	0.93	5	1	4
5065	"M"	25	14	"28715"	265	3.68	1.05	5	1	4
5066	"F"	25	1	"23603"	33	4.12	1.08	5	1	4
5067	"M"	56	13	"97520"	35	4.14	0.91	5	1	4
5068	"M"	35	7	"19004"	55	4.05	0.36	5	3	4
5069	"F"	56	0	"95062"	25	4.76	0.44	5	4	5
5070	"M"	25	2	"55344"	488	3.55	1.09	5	1	4
5071	"F"	25	7	"75093"	81	4.12	0.51	5	3	4
5072	"M"	45	17	"97330"	59	4.27	1.01	5	2	5
5073	"M"	56	2	"93950"	25	4.52	0.71	5	3	5
5074	"M"	1	0	"20132"	761	3.43	1.23	5	1	4
5075	"M"	50	6	"97470"	58	4.26	1.1	5	1	5
5076	"M"	25	3	"19147"	109	3.44	0.76	5	2	3
5077	"M"	25	2	"20037"	424	3.59	1.17	5	1	4
5078	"M"	45	7	"19067"	60	3.97	1.19	5	1	4
5079	"M"	25	4	"70003"	63	3.43	1.03	5	1	3
5080	"F"	50	12	"95472"	69	4	0.99	5	1	4
5081	"F"	18	4	"19102"	101	3.8	0.82	5	1	4
5082	"M"	35	1	"23185"	232	3.77	1.06	5	1	4
5083	"M"	25	4	"16803"	285	3.56	1.19	5	1	4
5084	"M"	18	4	"10013"	266	2.85	1.4	5	1	3
5085	"M"	56	17	"75225"	221	4.41	0.78	5	1	5
5086	"M"	25	1	"23462"	161	3.97	0.85	5	1	4
5087	"F"	25	6	"19102"	296	3.51	1.03	5	1	4
5088	"M"	25	17	"38111"	31	4.19	0.75	5	2	4
5089	"F"	35	16	"77027"	33	3.91	1.07	5	1	4
5090	"F"	35	19	"75069"	420	4.15	1.02	5	1	4
5091	"M"	25	17	"19810"	304	3.75	1	5	1	4
5092	"M"	56	14	"18954"	71	4.06	0.69	5	2	4
5093	"M"	50	7	"19047"	49	3.76	1.03	5	1	4
5094	"M"	18	10	"67206"	59	4.44	0.7	5	2	5
5095	"F"	35	1	"23508"	43	4.49	0.63	5	3	5
5096	"M"	25	11	"75206"	268	3.44	1.29	5	1	4
5097	"M"	56	16	"19131"	133	3.99	0.93	5	1	4
5098	"M"	50	7	"19380"	197	3.15	0.9	5	1	3
5099	"M"	18	0	"02780"	203	3.89	1	5	1	4
